,name,price,standard_price,flag,category
895,krzesło tapicerowane Lola welurowe kremowe,929,0.0,['NOWOŚĆ'],krzesło tapicerowane
896,szafka nocna Ashlan 35 cm z szufladą ciemnoszary,249,0.0,['Promocja'],szafka nocna
897,oświetlenie półki LED Cali C-2 opcja dodatkowa,289,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie półki
898,oświetlenie LED pod blat Indianapolis I-17 opcja dodatkowa,149,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
899,oświetlenie LED pod blat Indianapolis I-6 opcja dodatkowa,119,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
900,oświetlenie LED pod blat Mediolan M-15 opcja dodatkowa,169,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
901,"oświetlenie LED pod blat Mediolan M-4, M-12 opcja dodatkowa",109,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
902,"oświetlenie LED półki Mediolan M-4, M-5 opcja dodatkowa",179,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
903,oświetlenie LED pod blat Mediolan M-7 opcja dodatkowa,139,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
904,"oświetlenie LED pod blat Natural N-3, N-5, N-6, N-7, N-13 opcja dodatkowa",139,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
905,"oświetlenie LED pod blat Natural N-4, N-12 opcja dodatkowa",119,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
906,zestaw podkładek antypoślizgowych pod meble ogrodowe 38 szt. mix wzorów czarne,12.99,0.0,[],zestaw podkładek antypoślizgowych pod meble ogrodowe
907,rolka do ubrań,7.99,0.0,[],rolka do ubrań
908,konsola Zegna C 120 cm ze szklanym blatem srebrna,909,0.0,[],konsola
909,zestaw podkładek mix wzorów,24.99,0.0,[],zestaw podkładek mix wzorów
910,regał Maze 85 cm z 2 drzwiami i 4 półkami jasny brąz,2039,0.0,['Promocja'],regał
911,stolik prostokątny Century 115x60 fornirowany brązowy,1309,0.0,['NOWOŚĆ'],stolik prostokątny
912,stół prostokątny Nagano 150x80 dąb biały,1769,0.0,['NOWOŚĆ'],stół prostokątny
913,łóżko Milena 160x200 białe,1869,0.0,['Promocja'],łóżko
914,łóżko Pi 180x200 czarne,1829,0.0,['Promocja'],łóżko
915,regał Hyller 100 cm z półkami biały,2239,2899.0,"['NOWOŚĆ', 'OKAZJA']",regał
916,puf kwadratowy Scandic H beżowy,1659,0.0,[],puf kwadratowy
917,regał Hyller 150 cm z półką czarny,2519,3269.0,"['NOWOŚĆ', 'OKAZJA']",regał
918,szafka Indus 117 cm trzydrzwiowa dąb naturalny,4209,0.0,['Promocja'],szafka
919,łóżko Babydreams 160x80  z szufladą niebieskie,919,0.0,['Promocja'],łóżko
920,łóżko Babydreams 160x80  z szufladą zielone,919,0.0,['Promocja'],łóżko
921,łóżko dziecięce domek Bella 160x80 białe,1139,0.0,['Promocja'],łóżko dziecięce domek
922,biurko Mamo 65 cm z szufladą białe,559,699.0,['OKAZJA'],biurko
923,biurko Mamo 105 cm z szufladą białe,689,869.0,['OKAZJA'],biurko
924,szafka RTV A-Line 150 cm z 2 szufladami półką dąb bielony,1879,0.0,['Promocja'],szafka RTV
925,podkładki filcowe,5.99,0.0,[],podkładki filcowe
926,podkładki filcowe,5.99,0.0,[],podkładki filcowe
927,podkładki filcowe,5.99,0.0,[],podkładki filcowe
928,podkładki filcowe,5.99,0.0,[],podkładki filcowe
929,oświetlenie LED pod blat Mediolan M-8 opcja dodatkowa,229,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
930,oświetlenie LED pod blat Mediolan M-9 opcja dodatkowa,179,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
931,oświetlenie LED pod blat Natural N-15 opcja dodatkowa,159,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
932,oświetlenie LED pod blat Natural N-17 opcja dodatkowa,189,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
933,oświetlenie LED pod blat Natural N-8 opcja dodatkowa,159,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
934,oświetlenie LED pod blat Natural N-9 opcja dodatkowa,189,0.0,"['Promocja', 'NOWOŚĆ']",oświetlenie
935,półka ścienna Cozy-35 140 cm dąb rustical olejowany,290,0.0,['Promocja'],półka ścienna
936,łóżko Babydreams 160x80  z szufladą różowe,919,0.0,['Promocja'],łóżko
937,łóżko Babydreams 180x80 z szufladą różowe,999,0.0,['Promocja'],łóżko
938,szafka nocna Kubi 50 cm z drzwiami biała,439,0.0,['Promocja'],szafka nocna
939,podkładka filcowa pod meble 100x120 mm biała,4.99,0.0,[],podkładka filcowa pod meble
940,toaletka Mimo 85 cm z lustrem i schowkiem biała,599,759.0,['OKAZJA'],toaletka
941,stół rozkładany Huddersfield 120/140/200x85 z ceramiki biały,3499,0.0,['NOWOŚĆ'],stół rozkładany
942,krzesło tapicerowane K-66S granatowe ze srebrnymi nogami,199,0.0,[],krzesło tapicerowane
943,biurko K16 200 cm z 2 szufladami dąb,3549,4599.0,"['NOWOŚĆ', 'OKAZJA']",biurko
944,krzesło tapicerowane Luis welurowe szare,499,0.0,[],krzesło tapicerowane
945,witryna Olier 90 cm z drzwiami i 4 półkami biała,669,0.0,[],witryna
946,oświetlenie LED białe neutralne (Typ 3L-BN-2-0000-01) opcja dodatkowa,124,0.0,['Promocja'],oświetlenie
947,oświetlenie LED białe neutralne (Typ 3L-BN-3-0000-01) opcja dodatkowa,181,0.0,[],oświetlenie
948,oświetlenie LED białe nautralne (TYP 3-L-BN-4-0000-01) opcja dodatkowa,193,0.0,['Promocja'],oświetlenie
949,oprawa meblowa Iga LED z tworzywa sztucznego biała,19.99,0.0,[],oprawa meblowa
950,oprawa meblowa Sam LED aluminiowa srebrna,29.99,0.0,[],oprawa meblowa
951,oprawa meblowa Angela-Alfi LED  stalowa srebrna,31.99,0.0,[],oprawa meblowa
952,oprawa meblowa Seweryn LED aluminiowa srebrna,69.99,0.0,[],oprawa meblowa
953,oprawa meblowa Seweryn LED aluminiowa srebrna,79.99,0.0,[],oprawa meblowa
954,oprawa meblowa Tamara LED aluminiowa srebrna,79.99,0.0,[],oprawa meblowa
955,oprawa meblowa Tamara LED aluminiowa srebrna,94.99,0.0,[],oprawa meblowa
956,stolik okrągły Madison 42 cm czarny,989,1249.0,"['NOWOŚĆ', 'OKAZJA']",stolik okrągły
957,biurko narożne Nevada 158x184x 76 cm z 3 szufladami i półką białe,2599,0.0,['NOWOŚĆ'],biurko narożne
958,biurko narożne Nevada 158x184 cm z 3 szufladami i półką dąb flagstaff ciemny,2599,0.0,['NOWOŚĆ'],biurko narożne
959,krzesło rattanowe K-337 beżowe,439,0.0,[],krzesło rattanowe
960,regał Nevada 80 cm z 2 drzwiami  dąb riviera,1349,0.0,['NOWOŚĆ'],regał
961,krzesło tapicerowane K-446 welurowe popielate,329,0.0,[],krzesło tapicerowane
962,krzesło K-436 welurowe ciemnozielone ze złotymi nogami,489,0.0,[],krzesło
963,krzesło curry (sztruks) Polten,159,0.0,['WYPRZEDAŻ'],krzesło curry (sztruks)
964,krzesło obrotowe Naya ekoskóra brandy,819,0.0,['NOWOŚĆ'],krzesło obrotowe
965,zestaw 2 stolików Katrine ceramika czarna,1649,0.0,['NOWOŚĆ'],zestaw
966,zestaw 3 stolików Katrine szkło dymione,779,0.0,['NOWOŚĆ'],zestaw
967,krzesło tapicerowane K-486 beżowe,319,0.0,[],krzesło tapicerowane
968,regał Seaford 77 cm z półkami i biurkiem z szufladą dąb/czarny,609,0.0,['Promocja'],regał
969,szafka kuchenna górna Tapo Special  60 cm z okapem prawa biały ecru,1052,0.0,[],szafka kuchenna górna
970,krzesło tapicerowane Noella ciemnoszare,689,0.0,['NOWOŚĆ'],krzesło tapicerowane
971,krzesło tapicerowane K-475 beżowe,499,0.0,[],krzesło tapicerowane
972,krzesło tapicerowane K-477 boucle popielate,439,0.0,[],krzesło tapicerowane
973,krzesło K-463 welurowe z podłokietnikami ciemnozielone,399,0.0,[],krzesło
974,regał Newcastle 79 cm z półkami czarny,759,0.0,['Promocja'],regał
975,konsola Katrine 110 cm z blatem ze szkła dymionego,639,0.0,['NOWOŚĆ'],konsola
976,krzesło obrotowe Naya tapicerowane szare,749,0.0,['NOWOŚĆ'],krzesło obrotowe
977,kontener biurowy Nevada 40 cm z 3 szufladami biały,699,0.0,['NOWOŚĆ'],kontener biurowy
978,zestaw podkładek filcowych pod meble 38 szt. mix wzorów piaskowe,11.99,0.0,[],zestaw podkładek filcowych pod meble
979,biurko Nevada 180 cm dąb riviera,1499,0.0,['NOWOŚĆ'],biurko
980,krzesło tapicerowane Eileen obrotowe welurowe czerwone,509,0.0,['NOWOŚĆ'],krzesło tapicerowane
981,krzesło tapicerowane Sandro antracytowe,389,0.0,['NOWOŚĆ'],krzesło tapicerowane
982,krzesło tapicerowane Jamil z aksamitu szare,179,0.0,['NOWOŚĆ'],krzesło tapicerowane
983,krzesło tapicerowane Chort obrotowe kremowe,529,0.0,['NOWOŚĆ'],krzesło tapicerowane
984,krzesło tapicerowane Maurice beżowe,339,0.0,['NOWOŚĆ'],krzesło tapicerowane
985,krzesło tapicerowane Claudio sztruksowe jasnoniebieskie,289,0.0,['NOWOŚĆ'],krzesło tapicerowane
986,stolik kawowy Austin 100 cm biały,709,889.0,"['NOWOŚĆ', 'OKAZJA']",stolik kawowy
987,stolik kwadratowy Austin 80 cm biały,679,849.0,"['NOWOŚĆ', 'OKAZJA']",stolik kwadratowy
988,regał Austin 80 cm z 6 półkami i 2 drzwiami biały,849,1069.0,"['NOWOŚĆ', 'OKAZJA']",regał
989,szafka RTV Austin 135 cm z 2 drzwiami i szufladą biała,729,919.0,"['NOWOŚĆ', 'OKAZJA']",szafka RTV
990,szafka RTV Austin 175 cm z 2 drzwiami i szufladą biała,899,1139.0,"['NOWOŚĆ', 'OKAZJA']",szafka RTV
991,szafa dwudrzwiowa Austin 100 cm biała,1209,1529.0,"['NOWOŚĆ', 'OKAZJA']",szafa dwudrzwiowa
992,konsola Kent 80 cm biała,429,539.0,"['NOWOŚĆ', 'OKAZJA']",konsola
993,konsola Mesa 90 cm z półką biała,459,579.0,"['NOWOŚĆ', 'OKAZJA']",konsola
994,biurko narożne Nevada 158x184x76  cm z 3 szufladami i półką dąb riviera,2599,0.0,['NOWOŚĆ'],biurko narożne
995,biurko Nevada 150 cm dąb riviera,1499,0.0,['NOWOŚĆ'],biurko
996,kontener biurowy Nevada 40 cm z 3 szufladami dąb riviera,699,0.0,['NOWOŚĆ'],kontener biurowy
997,regał Nevada 43 cm z 2 półkami dąb riviera,279,0.0,['NOWOŚĆ'],regał
998,regał Nevada A 43 cm z 5 półkami  dąb riviera,429,0.0,['NOWOŚĆ'],regał
999,regał Nevada 81 cm z 2 półkami dąb riviera,349,0.0,['NOWOŚĆ'],regał
1000,regał Nevada A 81 cm z 5 półkami dąb riviera,529,0.0,['NOWOŚĆ'],regał
1001,komoda Nevada 81 cm z 2 drzwiami i szufladą dąb riviera,799,0.0,['NOWOŚĆ'],komoda
1002,łącznik do biurka Nevada dąb riviera,749,0.0,['NOWOŚĆ'],łącznik do biurka
1003,krzesło tapicerowane Nora ekoskóra brandy,929,0.0,['NOWOŚĆ'],krzesło tapicerowane
1004,fotel obrotowy Grace welurowy szary,619,0.0,['NOWOŚĆ'],fotel obrotowy
1005,sofa trzyosobowa Belmira rozkładana z pojemnikiem welurowa czarna,3199,0.0,[],sofa trzyosobowa
1006,fotel Orion welurowy granatowy,399,0.0,[],fotel
1007,narożnik obustronny Kirsten IV rozkładany z pojemnikiem welurowy zielony,2299,0.0,['Promocja'],narożnik obustronny
1008,narożnik obustronny Lopez z funkcją spania i pojemnikiem zielony,3499,0.0,[],narożnik obustronny
1009,łóżko Vabres 160x200 dąb artisan lamele,699,0.0,['NOWOŚĆ'],łóżko
1010,szuflada do łóżka Vabres dąb artisan,249,0.0,['NOWOŚĆ'],szuflada do łóżka
1011,krzesło tapicerowane H-261 welurowe szare,219,0.0,['OKAZJA'],krzesło tapicerowane
1012,sofa trzyosobowa Sigma rozkładana z pojemnikiem beżowa,1999,0.0,[],sofa trzyosobowa
1013,szafka kuchenna dolna Iris 30 cm lewa z szufladą biały super mat,651,0.0,[],szafka kuchenna dolna
1014,szafka kuchenna dolna Iris 50 cm prawa z szufladą biały super mat,846,0.0,[],szafka kuchenna dolna
1015,szafka kuchenna dolna Iris 15 cm z koszem cargo biały super mat,909,0.0,[],szafka kuchenna dolna
1016,szafka kuchenna górna Iris 60 cm narożna lewa biały super mat,1013,0.0,[],szafka kuchenna górna
1017,szafka kuchenna górna Iris 40 cm lewa z witryną biały super mat,717,0.0,[],szafka kuchenna górna
1018,szafka kuchenna górna Iris 40 cm lewa biały super mat,669,0.0,[],szafka kuchenna górna
1019,szafka kuchenna górna Iris 45 cm prawa biały super mat,732,0.0,[],szafka kuchenna górna
1020,szafka kuchenna górna Iris 50 cm lewa biały super mat,622,0.0,[],szafka kuchenna górna
1021,szafka kuchenna górna Iris 50 cm lewa biały super mat,780,0.0,[],szafka kuchenna górna
1022,panel boczny Iris 72 cm biały super mat,311,0.0,[],panel boczny
1023,szafa modułowa Flex 150 cm z 3 drzwiami grafitowa,4236,0.0,['NOWOŚĆ'],szafa modułowa
1024,szafa modułowa Flex 200 cm z 4 drzwiami grafitowa,5203,0.0,['NOWOŚĆ'],szafa modułowa
1025,szafa modułowa Flex 150 cm z 3 drzwiami grafit/dąb artisan,4236,0.0,['NOWOŚĆ'],szafa modułowa
1026,szafa modułowa Flex 200 cm z 4 drzwiami grafit/dąb artisan,5203,0.0,['NOWOŚĆ'],szafa modułowa
1027,szafa modułowa Flex 150 cm z 3 drzwiami biały/dąb mauvella,4366,0.0,['NOWOŚĆ'],szafa modułowa
1028,szafa modułowa Flex 200 cm z 4 drzwiami biały/dąb mauvella,5203,0.0,['NOWOŚĆ'],szafa modułowa
1029,szafa modułowa Flex 150 cm z 3 drzwiami kaszmir,4238,0.0,['NOWOŚĆ'],szafa modułowa
1030,szafa dwudrzwiowa Flex 100 cm kaszmir,2850,0.0,['NOWOŚĆ'],szafa dwudrzwiowa
1031,szafka kuchenna pod zabudowę lodówki Tapo Special 60 cm lewa biały ecru,2067,0.0,[],szafka kuchenna pod zabudowę lodówki
1032,regał Wally 63 cm z półkami czarny,329,0.0,[],regał
1033,regał Mitra 58 cm z 3 szufladami i 3 półkami biała,259,0.0,[],regał
1034,szafka kuchenna dolna narożna Verdi 90 cm mistczny mat,1643,0.0,[],szafka kuchenna dolna narożna
1035,fotel tradycyjny Asila z funkcją relaks brązowy,1399,0.0,[],fotel tradycyjny
1036,szafka kuchenna narożna dolna Verdi prawa mistyczny mat zabudowuje naroże 105x65 cm,1572,0.0,[],szafka kuchenna narożna dolna
1037,sofa trzyosobowa Magic rozkładana welurowa pomarańczowa,2199,0.0,[],sofa trzyosobowa
1038,podkładki filcowe pod meble 20 szt. 20 mm czarne,4.99,0.0,[],podkładki filcowe pod meble
1039,ława Nanto 120 cm dąb dziki,449,0.0,['NOWOŚĆ'],ława
1040,fotel obrotowy Akito welurowy różowy,1389,0.0,['NOWOŚĆ'],fotel obrotowy
1041,krzesło tapicerowane Seya szare,409,0.0,['NOWOŚĆ'],krzesło tapicerowane
1042,sofa trzyosobowa Bayton 3S szara,2099,0.0,['Promocja'],sofa trzyosobowa
1043,fotel obrotowy Vire z tkaniną membranową niebieski,339,0.0,[],fotel obrotowy
1044,krzesło tapicerowane Diego beżowe/dąb sonoma,349,0.0,[],krzesło tapicerowane
1045,krzesło tapicerowane K-209 ekoskóra białe,189,0.0,[],krzesło tapicerowane
1046,krzesło tapicerowane H-261 Bis ekoskóra szare,149,0.0,[],krzesło tapicerowane
1047,krzesło CD-61 z tapicerowanym szarym siedziskiem,349,0.0,[],krzesło
1048,krzesło rattanowe K-335 beżowe,439,0.0,[],krzesło rattanowe
1049,stół rozkładany Nisa 130/175/220x80 dąb wotan,1589,0.0,[],stół rozkładany
1050,stół rozkładany X 130/170x80 dąb wotan,1369,0.0,[],stół rozkładany
1051,krzesło tapicerowane Idento welurowe granatowe,419,0.0,[],krzesło tapicerowane
1052,zestaw poduszek Vouge,286,0.0,[],zestaw poduszek
1053,zestaw poduszek Vouge,286,0.0,[],zestaw poduszek
1054,krzesło tapicerowane K-431 welurowe jasnopopielate,439,0.0,[],krzesło tapicerowane
1055,krzesło tapicerowane K-442 welurowe popielate,459,0.0,[],krzesło tapicerowane
1056,krzesło tapicerowane K-444 welurowe popielate,259,0.0,[],krzesło tapicerowane
1057,fotel gabinetowy Q-025 czarny,349,0.0,[],fotel gabinetowy
1058,krzesło tapicerowane K-399 welurowe popielate,399,0.0,[],krzesło tapicerowane
1059,krzesło tapicerowane K-188 ekoskóra czarne,449,0.0,[],krzesło tapicerowane
1060,krzesło tapicerowane K-85 ekoskóra popielate,289,0.0,[],krzesło tapicerowane
1061,panel tapicerowany kwadratowy 30x30 cm szary,29.99,0.0,[],panel tapicerowany kwadratowy
1062,ława Jenna 120x60 z półką dąb hikora,439,0.0,[],ława
1063,stolik okrągły Nubira S 40 cm dąb orzech,309,0.0,[],stolik okrągły
1064,stolik kwadratowy Cross 67 cm dąb złoty/biały,309,0.0,[],stolik kwadratowy
1065,biurko gamingowe Trooper 100 cm czarne,499,0.0,['Promocja'],biurko gamingowe
1066,hoker Emu ekoskóra brązowy,439,0.0,['NOWOŚĆ'],hoker
1067,hoker Goose metalowy złoty,619,0.0,['NOWOŚĆ'],hoker
1068,półka ścienna Joliet 50 cm biała,59,0.0,['Promocja'],półka ścienna
1069,komoda A-Line 160 cm z drzwiami i 4 szufladami dąb bielony,3689,0.0,['Promocja'],komoda
1070,szafka RTV Angus 140 cm z drzwiami i półką czarna,699,0.0,['Promocja'],szafka RTV
1071,szafka nocna Ashlan 40 cm z szufladą biała,199,0.0,['Promocja'],szafka nocna
1072,komoda Aston 160 cm z 2 drzwiami i 3 szufladami dąb bielony,1809,0.0,['Promocja'],komoda
1073,półka ścienna Belfast 76 cm czarna,189,0.0,['Promocja'],półka ścienna
1074,regał Belfast 196 cm z półkami czarny,739,0.0,['Promocja'],regał
1075,szafka Brighton 150 cm trzydrzwiowa jodełka dąb naturalny,1779,0.0,['Promocja'],szafka
1076,szafka nocna Century  37 cm z szufladą dąb bielony,549,0.0,['Promocja'],szafka nocna
1077,krzesło obrotowe Winslow ekoskóra brązowe,649,0.0,['NOWOŚĆ'],krzesło obrotowe
1078,ławka drewniana Galway fornir dębowy,1509,0.0,[],ławka drewniana
1079,szafka nocna Linnea 45 cm z szufladami biała,629,0.0,['Promocja'],szafka nocna
1080,komoda Marte 180 cm z 2 drzwiami i 4 szufladami dąb naturalny,3849,0.0,['Promocja'],komoda
1081,biurko Miso 126 cm czarne,879,0.0,['Promocja'],biurko
1082,szafka nocna Mitra 40 cm z szufladą czarna,339,0.0,['Promocja'],szafka nocna
1083,konsola Newcastle 100 cm czarna,389,0.0,['Promocja'],konsola
1084,biurko Reece 100 cm z 2 szufladami dąb dziki,659,0.0,['Promocja'],biurko
1085,komoda Seaford 80 cm z 3 drzwiami i 2 szufladami dąb/czarny,1129,0.0,['Promocja'],komoda
1086,szafka Seaford 80 cm czterodrzwiowa czarny/dziki dąb,939,0.0,['Promocja'],szafka
1087,regał Seaford 135 cm z półkami dąb/czarny,739,0.0,['Promocja'],regał
1088,regał Seaford 135 cm z półkami dąb/czarny,1129,0.0,['Promocja'],regał
1089,regał Seaford 24 cm z półkami dąb/czarny,269,0.0,['Promocja'],regał
1090,regał Seaford 35 cm z półkami szkło/czarny,219,0.0,['Promocja'],regał
1091,regał Seaford 35 cm z półkami dąb/czarny,219,0.0,['Promocja'],regał
1092,regał Seaford 77 cm z półkami dąb/czarny,649,0.0,['Promocja'],regał
1093,szafka RTV Seaford 140 cm z 2 drzwiami i szufladą czarna,999,0.0,['Promocja'],szafka RTV
1094,szafka RTV Seaford 90 cm z 2 szufladami dąb dziki,679,0.0,['Promocja'],szafka RTV
1095,stolik prostokątny Angus 115x60 z półką czarny,699,0.0,['NOWOŚĆ'],stolik prostokątny
1096,stół prostokątny Angus 200x90 czarny,1599,0.0,['NOWOŚĆ'],stół prostokątny
1097,stolik okrągły Corby 80 cm biały marmur,1649,0.0,['NOWOŚĆ'],stolik okrągły
1098,stolik kwadratowy Cross 50 cm szklany,289,0.0,['NOWOŚĆ'],stolik kwadratowy
1099,stół okrągły Heaven 119 cm szklany,1409,0.0,['NOWOŚĆ'],stół okrągły
1100,stolik okrągły I Duncan 80 cm fornirowany czarny,829,0.0,['NOWOŚĆ'],stolik okrągły
1101,zestaw 3 stolików Katrine ceramika czarna,1109,0.0,['NOWOŚĆ'],zestaw
1102,zestaw 2 stolików Mice biały,749,0.0,['NOWOŚĆ'],zestaw
1103,stół prostokątny Nagano 150x80 dąb brązowy,1649,0.0,['NOWOŚĆ'],stół prostokątny
1104,stół prostokątny Raven 120x80 biały,1079,0.0,['NOWOŚĆ'],stół prostokątny
1105,stolik okrągły Soli 65 cm ceramika czarna,1799,0.0,['NOWOŚĆ'],stolik okrągły
1106,stół prostokątny Wicklow 140x80 z płyty ceramicznej czarny,1309,0.0,['NOWOŚĆ'],stół prostokątny
1107,komoda Thais 70 cm z 13 szufladami biała,1249,0.0,['Promocja'],komoda
1108,szafka nocna Thais 36 cm z szufladami biały/sosna,539,0.0,['Promocja'],szafka nocna
1109,biurko Writex 120 cm z szufladą czarne,939,0.0,['Promocja'],biurko
1110,wózek do serwowania Seaford ze szklanym blatem czarny,219,0.0,['Promocja'],wózek do serwowania
1111,wózek do serwowania Newcastle czarny,579,0.0,['Promocja'],wózek do serwowania
1112,witryna Newcastle 80 cm z 2 drzwiami czarna,1569,0.0,['Promocja'],witryna
1113,stolik okrągły Soli 45 cm ceramika czarna,1299,0.0,['NOWOŚĆ'],stolik okrągły
1114,regał Angus 94 cm z półkami czarny,689,0.0,['Promocja'],regał
1115,stół okrągły Tarifa 110 cm marmur biały,2329,0.0,['NOWOŚĆ'],stół okrągły
1116,stolik okrągły Soli 85 cm ceramika czarna,2409,0.0,['NOWOŚĆ'],stolik okrągły
1117,stolik kwadratowy Universe 55 cm szklany/złoty,809,0.0,[],stolik kwadratowy
1118,krzesło tapicerowane K-410 welurowe różowe,519,0.0,[],krzesło tapicerowane
1119,krzesło tapicerowane K-453 welurowe granatowe,249,0.0,[],krzesło tapicerowane
1120,krzesło K-460 welurowe ciemnozielone ze złotymi nogami,329,0.0,[],krzesło
1121,krzesło tapicerowane K-461 musztardowe,199,0.0,[],krzesło tapicerowane
1122,krzesło tapicerowane K-438 welurowe ciemnozielone,209,0.0,[],krzesło tapicerowane
1123,krzesło tapicerowane Diego 2 welurowe ciemnozielone,379,0.0,[],krzesło tapicerowane
1124,krzesło tapicerowane K-482 popielate,519,0.0,[],krzesło tapicerowane
1125,"Półka na ścianę ozdobna, metalowe uchwyty, 38 x 16 x 12,7 cm",33.99,0.0,[],
1126,"Półka na ścianę LOFT, drewno paulownia, 50 x 29 x 15 cm",49.99,0.0,[],
